idcontrato;idAdjudicatario
10431698;RGPD
10431818;501689168
10432040;500063524
10432088;505042037
10432177;504475606
10432199;503501999
10432226;506333027
10432353;508775876
10432461;503258601
10432498;RGPD
10432503;500043256
10432528;501172114
10432642;511040741
10432685;502693622
10432778;500197814
10432824;510605702
10432827;502215526
10432840;504654748
10432863;503789372
10432890;501189432
10432914;502604751
10433219;510229050
10433246;500697370
10433266;513016481
10433274;502604751
nan;80000
10433294;513302182
10433433;508369720
10433587;508622263
10433870;B75233726
10433878;980711495
10433935;503099660
nan;45697.8
10434215;500165602
10434414;500189412
10434421;515248541
10434422;503210641
10434438;500162166
10434457;503894427
10434507;501505334
10434537;501689168
nan;22958.4
10434853;501996940
10434876;RGPD
10435469;501689168
10435664;514181435
10435698;508607990
10435765;503307483
10435888;510629580
10435890;RGPD
10435917;500440263
10435930;503411302
10435948;512025371
10436036;RGPD
10436091;503347345
10436104;501689168
10436263;RGPD
10436587;514571810
10436635;504223933
10436661;500162166
10436753;502000694
10436827;502590068
10436835;513377247
10436975;508453259
10437317;500271518
10437398;505766205
10437429;512065330
10437529;506527620
10437567;500684324
10437658;501201920
10437757;503789151
10437775;504243926
10437819;501904921
10437878;RGPD
10437896;502266791
10437920;514639717
10438136;505792362
10438151;500280436
10438169;517143550
10438262;500188629
10438283;500217904
10438286;RGPD
10438495;980655684
10438519;507416473
10438562;517640112
10438653;500271518
10438709;504445960
10438744;509454054
10439083;RGPD
10439134;501201572
10439137;514628278
10439151;503210560
10439152;508622263
10439270;503934640
10439481;503347345
10439578;500197814
10439693;507246152
10439733;502916974
10439737;501445226
10439880;502503661
10439948;513452303
10439957;510134980
10440147;501119272
10440211;508831989
10440234;506708616
espetÃ¡culo dos GNR integrado no Festival Montepio Ãs Vezes o Amor;11500
10440274;500292566
10440291;506658066
10440330;500384045
10440371;503538108
nan;19425.36
10440382;980369959
10440450;502888539
10440460;504112970
10440468;514929170
10440583;501505334
10440709;507477740
10440806;502437537
10440813;RGPD
10440845;502262184
10440889;514045345
10441065;510443303
10441176;503322105
10441196;501823913
10441220;513754903
10441449;502820780
10441479;502942959
10441652;508604460
10441661;503640549
10441693;500918880
10441735;RGPD
10441761;501301321
10441772;500697370
de Ensino Profissional, Lda.;7497.6
10441834;506565165
10441840;RGPD
de Ensino Profissional, Lda.;4063.13
10442281;RGPD
10442303;500262713
10442307;508569974
SODENFOR â Sociedade Difusora de Ensino da Figueira;2608.39
TÃ©cnica e Profissional MarquÃªs de M;18802.2
da E.T.P.M.M. â Escola TÃ©cnica e Profissional Marqu;6879.99
10442364;502604751
10442398;505164825
10442401;502167610
10442697;508107997
10442726;505042037
propriedade da NazarÃ© Forma â Ensino, FormaÃ§Ã£o e CertificaÃ§Ã£o Profissional, Lda.;23021.88
10442743;502679468
propriedade da NazarÃ© Forma â Ensino, FormaÃ§Ã£o e CertificaÃ§Ã£o Profissional, Lda.;44448
10442885;513818383
10442903;513189670
10442954;517155109
10443012;507159195
10443022;514070285
10443087;RGPD
10443089;501689885
10443101;505044897
10443119;514831138
10443120;506131416
10443235;514882697
10443247;RGPD
10443294;506415740
TremÃªs, e no polo em Alenquer, propriedade da ETPR â;11650
10443350;515451258
Mealhada, Unipessoal, Lda.;67570.66
10443396;508928028
10443433;502210630
10443435;RGPD
Unipessoal, Lda.;30050.4
10443481;507072855
10443552;508107997
10443579;514765984
Unipessoal, Lda.;6965.55
10443608;508771323
10443808;503865141
10444001;501169580
10444048;502604751
10444049;506378527
10444078;505792362
10444096;502416424
10444147;500130248
10444184;508107997
10444239;505929538
10444241;503538108
10444334;508569974
10444462;500940231
10444590;505771098
10444609;980474710
10444630;514873280
10444631;501547606
Ensino, S.A.;15203.28
10444756;500210721
10444830;502688173
10444858;501525882
10444862;501643109
10444934;507518071
10444943;503818348
ServiÃ§os de Ensino, S.A.;5083.27
10445025;RGPD
10445040;514993197
10445165;RGPD
10445179;506682048
10445202;501525882
10445268;980488842
10445311;503183997
10445358;507047249
10445436;505585839
10445491;RGPD
10445510;500940231
10445577;RGPD
10445601;507473787
10445615;514729473
10445628;508227283
10445648;500271518
10445654;RGPD
10445980;503210560
Escola Evaristo Nogueira, Lda.;5157.36
10446135;516469240
10446160;RGPD
10446162;506805450
10446172;514718960
10446188;513213490
10446210;501333401
10446267;511135610
10446286;517638355
10446336;RGPD
10446377;509299652
10446407;RGPD
10446414;501301321
10446450;509046037
10446485;508263999
10446497;RGPD
10446505;507803043
10446654;501872043
10446827;517448394
10447057;980262364
10447095;510115381
10447102;502046511
10447185;510640796
10447191;507816730
10447406;503037605
10447492;510130968
10447515;500357129
nan;19916
10447657;503542016
10447704;500675252
10447867;516196448
10447891;RGPD
10447955;514196815
10447974;RGPD
10447997;501872329
10448010;506360237
10448076;504899295
10448081;511031181
10448471;510105327
10448570;510237649
10448637;502299800
10448709;507383125
10448771;506551040
10448926;508670837
10448954;507224930
10448974;RGPD
10449081;505772329
10449520;515793795
10449542;503232785
10449621;516802038
10449846;503857769
10449944;RGPD
10450086;507072065
10450356;504786199
10450541;500048193
10450640;507045491
10450674;508907365
10450714;503412031
10450751;502266791
10450800;502029021
10450943;514749563
10450975;504613529
10451017;500006148
10451059;510928528
10451085;515337161
10451121;500291322
10451152;516665227
10451193;500233810
10451202;RGPD
10451244;RGPD
10451360;513285008
10451436;RGPD
ServiÃ§o de comunicaÃ§Ãµes da Central Partilhada;28437.12
10451514;501369295
10451533;RGPD
10451564;510417990
10451623;504615947
10451626;502844787
10451661;RGPD
10451681;501909842
10451805;512091560
10451821;508813697
10451859;508988071
10451907;504818384
10451919;503210560
10451950;500697370
10452031;508868564
10452034;503971146
10452036;515131717
10452112;RGPD
10452156;RGPD
10452345;509238319
10452349;502483300
10452358;513182705
10452363;500274371
10452431;502362855
10452435;RGPD
10452463;510728189
10452467;RGPD
10452691;502607564
10452848;505355760
10452949;501617582
10453050;RGPD
10453084;514415371
10453107;505232235
10453116;502650230
10453202;503041688
10453302;510496288
10453410;507072065
10453453;500697370
10453519;503935107
10453524;504272179
10453550;504272179
10453738;506212980
10453756;500199906
10453779;512033188
10453898;515430978
10453937;RGPD
10454001;502079487
10454055;502587652
10454072;502473274
10454106;502750936
10454151;513913157
10454213;500675252
10454262;509418627
10454277;503526568
10454292;RGPD
10454295;504615947
10454530;503040630
10455208;501169580
10455256;503347345
10455273;502841249
10455279;510331939
10455361;500792887
10455377;505899914
10455477;500730741
10455552;501476180
10455719;502857722
10455721;510662625
10455724;501991220
10455761;501566007
10455831;506370836
10455882;501506543
10455921;514454938
10455927;502041285
10455967;509955525
10456084;501349073
10456097;505983710
10456191;517478536
10456260;504902385
10456332;502210630
10456369;RGPD
10456715;502737174
10456782;500043256
10456803;513257489
10456860;508235715
10457020;500384045
10457022;504615947
10457043;508576598
10457068;500918880
10457073;500042772
10457109;509507492
10457147;502737174
10457295;500697370
10457299;504615947
10457301;504615947
10457321;RGPD
10457327;513196714
10457338;502266791
10457440;510728189
10457473;502587652
10457673;502376899
10457680;501506543
10457708;502248793
10457754;980571111
10457780;507039440
10457973;501251430
10458227;503932043
10458232;501904921
10458319;501378669
10458324;RGPD
10458562;510135021
10458629;501948775
10458717;508014832
10458722;515262340
10458978;503902101
10458989;507051823
10458996;RGPD
10459059;502670355
10459116;510134980
10459144;517052504
10459339;508622263
10459409;507413865
10459427;513735917
10459435;503210560
10459676;507268903
10459717;512047707
10460093;RGPD
10460135;502072679
10460328;508400317
10460409;508453259
10460499;501211225
10461839;503640549
10462085;501506543
10463476;513415734
10463536;RGPD
10464043;B82228925
10464048;506708616
10464056;508049237
10464072;502267267
10464073;509400825
10464080;507958861
10464090;516444476
10464093;RGPD
10464187;502380543
10464193;RGPD
10464293;500077568
10464437;504080857
10464448;502607564
10464536;514714662
10464596;503195758
10464642;503932680
10464700;514431504
10464721;RGPD
10464723;517582295
10464918;501378669
10464971;501900691
10464991;502272244
10465014;503504564
10465023;RGPD
10465156;509199330
10465157;RGPD
10465314;503657891
10465346;513199195
10465468;504313290
10465528;502604751
10465687;515109525
10465726;517052504
10465753;RGPD
10465756;501476180
10465769;508690510
10465778;RGPD
10465818;503439800
nan;46280
nan;2683.62
10465861;510819826
10465941;500697370
10465985;505771098
10466011;500532818
10466029;502058811
10466030;503195758
10466034;500148775
10466139;504990926
10466280;510638490
10466424;504982010
10466554;506176142
10466589;504669451
10466943;500230366
10466952;507045491
10466967;500246963
10467011;503245160
10467173;RGPD
10467326;500982279
10467383;RGPD
10467473;502289929
10467638;502996323
10467651;509428983
10467734;508377650
10467745;RGPD
10467755;507513088
10467759;502248793
10467823;507471326
10467913;506995933
10467924;503281115
10467971;505355760
10468018;517478536
10468023;505044897
10468196;509357156
10468319;513090720
10468390;513973680
10468398;509944647
10468435;513919767
10468455;RGPD
10468473;503460656
10468476;505634031
10468497;504080857
10468521;506504948
10468692;513696814
10468770;513967605
10468840;502540141
10468853;RGPD
10468896;500310068
10469172;502796499
10469176;500281858
10469225;502614625
10469308;500853975
10469487;RGPD
10469581;506720667
10469628;505279487
10469665;503481300
10469689;511079028
10469760;513260994
10469774;515600202
10469793;517640112
10469827;504223933
10469834;517640112
10469855;503347345
10469882;501524177
10469918;500069514
10469922;RGPD
10469939;RGPD
10469971;500080984
10469976;510908101
10470041;513718737
10470185;500384436
10470296;513979611
10470297;503640549
10470331;502929995
10470357;513813888
10470365;509024572
10470392;502124083
10470430;504939424
10470442;510783961
10470444;502820780
10470529;501886621
10470549;507958861
10470566;501710221
10470596;500940231
10470658;510229050
10470673;501524177
10470707;504223933
10470736;514818484
10470759;RGPD
10470799;507114540
10470856;RGPD
10470869;504514547
10470989;505148676
10471209;508342961
10471303;85765766
10471345;502101695
10471350;504990926
10471351;502896604
10471405;504680897
10471456;ESA59579334
10471639;RGPD
10471654;RGPD
10471666;502880830
10471687;506929183
10471731;501733990
10471738;502977051
10471973;503777064
10471985;508270332
10472001;513942696
10472090;500462860
10472279;507556690
10472402;503183997
10472511;517409488
10472619;RGPD
10472629;507727169
10472642;500853975
10472667;RGPD
10472676;RGPD
10472987;504223933
10473065;980249783
10473145;502670355
10473216;RGPD
10473254;508369444
10473388;508023211
10473398;RGPD
1978003681;115200
10473556;508152232
10473601;RGPD
10473624;501378669
10473729;509041108
10473829;504451081
10473936;515223778
10474009;980474710
10474019;505988283
10474026;RGPD
10474064;503439800
10474067;507383788
10474087;RGPD
10474097;504030213
10474141;502429178
10474182;504039539
10474200;508107997
10474229;RGPD
10474342;500290946
10474362;513121374
10474468;506317994
10474583;508845815
10474716;RGPD
10474794;508304610
10474823;501322906
10474926;506034453
10474935;500883750
10474936;500676020
10474971;507650387
10475117;514239743
10475220;508831989
10475225;508831989
10475500;501568980
10475685;RGPD
10475716;RGPD
10475818;503232785
10476055;507350871
10476155;508910170
nan;7895.31
10476250;508569974
10476284;502237953
10476383;508622263
10476436;504615947
10476664;500439206
10476679;RGPD
10476821;503916820
10476850;500069514
10476859;507859448
10477026;507413865
10477054;504871641
10477055;501469460
10477205;501142290
10477292;RGPD
10477334;501939644
nan;1841.7
nan;237
nan;628.4
nan;504
FARINHA MAISENA (OU EQUIVALENTE) 400GR;460.68
10477564;510014968
10477700;511024290
10478228;500134960
10478245;500101965
10478414;RGPD
10478453;RGPD
10478585;516863932
10478651;RGPD
10478691;502544180
10478702;513074619
10478762;500239037
10478833;RGPD
10478967;RGPD
10479016;503886769
10479178;506058654
10479198;500423644
10479204;513899154
10479221;510258786
10479230;506962709
10479266;504022180
10479376;503842770
10479448;505820706
10479506;RGPD
10479508;502304995
10479542;503033936
10479553;RGPD
10479597;502544180
10479647;RGPD
10479681;CHE407924864
10479818;RGPD
10479832;500399670
10479873;500142858
10479874;RGPD
10479893;RGPD
10479991;RGPD
10480028;506708616
10480059;515701661
10480076;RGPD
10480111;512106088
10480140;509130054
10480176;512022798
10480239;509324061
10480251;RGPD
10480282;504923471
10480342;500384045
10480377;RGPD
10480398;513080988
10480403;502473274
10480421;508107997
10480446;RGPD
10480453;502064080
10480503;RGPD
10480508;507072855
10480539;RGPD
10480546;508107997
10480564;500887713
10480588;506448762
10480598;503934640
10480612;505792362
10480697;RGPD
10480821;507653980
10481085;509148271
10481095;RGPD
10481111;RGPD
10481183;RGPD
10481294;RGPD
10481360;500682100
10481369;503432210
10481423;RGPD
10481441;RGPD
10481443;513620834
10481462;RGPD
10481627;508306000
10481629;502262184
10481652;513033440
10481666;RGPD
10481728;507790480
10481758;517214946
10481775;RGPD
10481777;509299652
10481951;RGPD
10482101;500897247
10482182;980023700
10482231;506708616
10482232;501847049
10482263;507072065
10482309;501847049
10482357;510469680
10482423;502248793
10482551;RGPD
10482742;RGPD
10482873;503593427
10482880;505792362
10483631;503604704
10483711;501506543
10483728;RGPD
10483736;RGPD
10483747;RGPD
10483752;RGPD
10483771;RGPD
10483845;RGPD
10483886;500230366
10483902;506795403
10483966;RGPD
10483969;500038996
10484042;504135317
10484093;502604751
10484105;RGPD
10484125;505488400
10484285;RGPD
10484288;510811140
10484308;509873391
10484313;RGPD
10484332;RGPD
10484379;505051931
10484467;508422825
10484487;RGPD
10484507;501086110
10484653;503784443
10484699;508865158
10484750;501867155
10484757;501122583
10484766;509122833
10485093;501566007
10485118;508731135
10485283;500963363
10485489;RGPD
10485673;RGPD
10485823;513279849
10485992;RGPD
10486040;513497706
10486063;510593798
10486292;RGPD
10486370;502888539
10486422;RGPD
10486436;504223933
10486438;514794801
10486483;RGPD
10486500;980473187
10486610;502483067
10486690;500331839
10486730;501445226
10486746;501802401
10486808;500959579
10487094;507618041
10487331;513057285
10487354;513465766
10487360;500280436
10487532;508107997
17065/2012;6960
10487711;503640549
10487966;513236406
10488145;503070220
10488230;503962813
10488253;513585923
10488254;515575747
10488262;506210723
10488288;508386462
10488438;508995833
10488477;503040630
10488548;502367644
10488572;RGPD
10488573;RGPD
10488675;507072642
10488782;504125567
10488828;RGPD
10488839;506985261
nan;7330.55
10488948;RGPD
10488952;500906181
10488970;514879319
10489076;500006148
10489177;500225613
10489189;517058219
10489246;503501875
10489292;502629428
10490196;501326456
10490703;503265560
10490733;502121998
10490767;502266791
10490987;504507230
10491147;508622263
10491164;980369959
10491392;501989978
10492460;980369959
10492463;502248793
10492519;509927890
10492676;503859923
10492721;501945954
10493094;500145415
10493149;503504564
10493176;501957855
10493363;500433402
10493365;500077568
nan;4800
10493444;501078479
10493480;506658066
10493526;504293753
10493534;503552461
10493600;503091200
10493653;507743881
10493691;507445937
10493734;501872329
10493787;511101066
10493872;517700603
10493895;RGPD
10493901;501393005
10493903;513369392
Unipessoal Lda;120
10493940;500293023
10493942;508033543
10493961;RGPD
10494019;501463313
10494032;517780356
10494117;500197814
10494172;501506543
10494176;501521330
10494252;502379472
10494408;500246653
10494524;503596060
10494532;507268903
10494537;517497980
10494541;500589593
10494565;505044897
10494603;505951444
10494604;508107997
10494666;RGPD
10494677;504069292
10494695;501230602
10494709;505477882
10494747;500063524
10494769;NL_005033019B01
10494790;503643114
10494818;504127080
10494912;505261898
10495009;980581451
10495051;503531588
10495102;503789372
10495112;514080442
10495129;501436162
10495169;980638305
10495190;514978414
10495239;506370836
10495240;508107997
10495294;503640719
10495302;503281115
10495556;RGPD
10495595;503047201
10495601;503103551
10495622;RGPD
10495713;504615947
10495725;515572110
10495900;510501737
10495935;507583892
10495981;RGPD
10496017;509852009
10496031;502266791
10496180;507245261
10496213;508910170
10496254;500940231
10496282;506360024
10496336;RGPD
10496502;500247480
10496524;RGPD
10496528;501506543
10496548;501904921
10496615;502380543
10496631;505044897
10496663;513779132
10496687;503531588
10496707;RGPD
10496746;513779132
10496780;513933719
10496839;514991488
10496900;500730741
10496938;501506543
10496970;500697370
10496985;RGPD
10497001;500006148
10497074;500023387
10497079;511099177
10497092;508107997
10497136;505792362
10497150;501315683
10497163;510101135
10497164;503281115
10497192;RGPD
10497241;503934640
10497262;501904921
10497303;517180090
10497305;515384810
10497320;514690186
10497354;505133300
10497430;501326456
10497504;507016726
10497511;514394730
10497580;500626413
10497605;507045491
10497612;506985261
10497635;507072642
10497639;509238564
10497644;504223933
10497693;501169580
10497710;RGPD
10497759;501075666
10497788;GB250888089
10497918;RGPD
10497981;509733603
10498012;503934640
10498060;503347345
10498073;503307483
10498112;500684324
10498144;RGPD
10498164;503718777
10498188;513206787
10498204;500153370
10498228;515812862
10498255;513088911
10498265;515384810
10498345;RGPD
10498351;500293023
10498432;502336978
10498446;RGPD
10498447;RGPD
10498512;508771323
10498514;509299652
10498524;500048193
10498646;505873559
10498653;509632815
10498714;503969320
10498804;505772329
10498813;RGPD
10498841;515538680
10498842;508284872
10498865;500301921
10498940;505477882
10498979;504304720
10499000;508107997
10499012;501941231
10499028;505044897
10499040;507372328
10499086;504293753
10499090;680024026
10499108;506019608
10499139;505394286
10499144;RGPD
10499190;509299652
10499203;500917477
10499224;RGPD
10499242;501315683
10499266;506479285
10499280;500251177
10499372;508831989
10499428;513204016
10499433;502452226
10499464;500697370
10499509;502604751
10499537;507161700
e Ribeira Grande;12450
10499560;502544180
10499675;513388150
nan;5596.6
10499857;502611057
10499869;515513571
10499954;501924116
10499985;505044897
10500027;504223933
10500046;503171565
10500106;505042037
10500146;512025371
10500160;500675252
10500198;RGPD
10500202;510098711
10500205;501924116
10500211;516617028
10500219;507072065
10500237;RGPD
10500264;508851360
10500277;507007921
10500308;502215275
10500311;RGPD
10500326;514168358
10500335;510503845
10500372;503715450
10500402;505361353
10500466;503062081
10500573;503291854
10500575;508107997
10500585;507209079
10500653;513350381
10500657;RGPD
10500843;517039940
10500853;500295913
10501270;500139962
10501274;506019608
10501291;506019608
10501314;513611231
10501346;506019608
10501392;500532818
10501428;RGPD
10501459;502597445
10501551;500239819
10501575;500883750
10501615;501525882
10501632;RGPD
10501633;502874074
10501664;500189412
10501672;503766526
10501677;517600889
10501735;504791834
10501760;510557724
10501839;500165602
10501920;505625520
10501947;500233810
10502012;980369959
10502023;RGPD
10502067;502338547
10502117;RGPD
10502138;508988390
10502160;508622263
10502181;501355383
10502233;980249783
10502234;507556690
10502262;505625520
10502314;500254990
10502323;RGPD
10502378;500948208
10502384;510503314
10502401;500310068
10502424;RGPD
10502429;502609800
10502483;516970208
10502506;506740447
10502630;515329495
10502646;RGPD
10502662;505005468
10502697;501378669
10502700;515329495
10502716;RGPD
10502767;RGPD
10502806;500013810
10502838;513679073
10502888;510652581
10502960;514569786
10502965;509028420
10502992;RGPD
10503032;500043256
10503056;502607564
10503152;501627499
10503158;507002571
10503180;513718737
10503181;514626577
10503184;502496878
10503214;503311111
10503221;500063524
10503236;514626577
10503298;501075666
10503388;508669685
10503543;RGPD
10503687;RGPD
10503702;508622263
10503752;508306000
10503794;500589330
10503801;501568980
10503822;505845539
10503824;RGPD
10503838;502828412
10503847;503188220
10503882;504995634
10503972;508664322
10504025;500139962
10504056;RGPD
10504144;RGPD
10504197;RGPD
10504199;515512583
10504224;503731765
10504238;508569974
10504305;RGPD
10504364;505345978
10504373;516677586
10504386;RGPD
10504394;503501875
10504532;503505196
10504557;504106791
10504565;980245974
10504568;503040630
10424424;RGPD
10424554;RGPD
10424688;RGPD
10424697;RGPD
nan;7500
10424703;RGPD
10424704;RGPD
10424732;RGPD
10424805;503176311
10424823;506093190
10424894;503183997
nan;6540
nan;9900
10426287;508725895
10426305;503720097
10426377;507791061
10426626;506782328
10426732;507401859
10426876;511075111
10426948;503103551
10426970;500149771
10426971;503063851
10426990;504791834
10427073;515967971
10427328;502267267
10427367;513279849
10427456;503536717
10427583;504594214
10427588;510105831
10427723;501445226
10427744;504104020
10427816;501424571
10428144;504039024
10428161;507236777
10428602;502376899
10428631;500087210
10428856;500960046
10429075;RGPD
10429100;RGPD
10429151;510271863
10429168;503159670
10429288;RGPD
10429339;516548573
10429458;501445226
10429548;500191360
10429664;510525148
10429779;503070220
10429812;503347345
10429904;510363245
10429971;500918880
10430005;502265094
10430261;508831989
10430303;500684324
10430576;505231212
10430783;RGPD
10430792;500959579
10430837;RGPD
10430847;503934640
10430882;B80281413
10430969;RGPD
10431395;RGPD
10431400;510858287
10431404;507521110
10431588;511144768
10431710;500918880
10431740;RGPD
10431834;509039456
10431947;502011378
10431968;505932857
10431995;510388507
10432021;RGPD
10432059;514756217
10432076;500271518
10432118;501643109
10432293;503103551
10432299;503195758
10432316;512100403
10432380;505226154
10432436;509873391
10432577;500098140
10432686;513368078
10432795;501122362
10432860;516310739
10432945;513788930
10433192;508266548
10433218;500211060
10433262;508519292
nan;16707.38
10433675;500188629
10434013;500043256
10434040;500230366
10434046;980638305
10434145;503604704
10434283;502721871
10434341;507045491
10434360;US39-2053855
10434382;515248541
10434509;511031181
10434568;511023928
10434590;502266791
nan;1084698.36
10434625;514519215
10434746;500162166
10434792;502424885
nan;16362.61
nan;8435
10435026;RGPD
10435459;RGPD
10435534;RGPD
10435844;RGPD
10435861;500368880
10435863;500538255
10435868;505899914
10435952;RGPD
10436063;515907235
10436106;502323205
10436158;515020907
10436237;511123159
10436574;510573207
10436636;B75233726
10436823;507494881
10436993;501169580
10436997;507750306
10437020;500940231
10437169;503934640
10437247;500153370
10437298;510115381
10437357;507204379
10437404;509418627
10437622;509096220
10437841;500583650
10437866;509828698
10437867;507125231
10437999;500162166
10438060;504445960
10438070;500199906
10438115;RGPD
10438195;502585757
10438246;RGPD
10438504;502762381
10438672;502241594
10438734;501792473
10438739;RGPD
10438740;507011724
10438777;RGPD
10438821;RGPD
10438832;509144977
10438896;RGPD
10438992;510014780
10439068;502843683
10439090;510229050
10439277;508369720
10439437;RGPD
10439566;505226154
10439742;507847660
10439759;500153370
10439771;500162220
10439784;514913827
10439845;508968534
10439850;502614625
10439867;501916881
de PaÃ§os de Ferreira, pelo perÃ­odo de 36 meses, por lotes;4329.32
10439913;501721428
10439929;513563393
10439937;502363193
10439973;513157301
10440154;506415740
10440216;503040630
10440228;510696740
10440230;500301921
10440242;500142858
10440246;504016652
10440254;508898714
10440352;RGPD
10440356;RGPD
10440387;507045491
10440409;505792362
10440424;500162166
10440426;500492867
10440454;508291429
10440481;514689501
10440617;502443880
10440651;500162166
Profissional, Lda.;24754.25
10440685;502248793
10440849;980281105
10441275;506370836
10441283;503047201
10441309;502041285
10441571;505187299
10441638;503454109
10441677;515945633
10441679;500918880
10441731;500940231
10441755;RGPD
10441827;504059521
10441905;504355074
10441985;503604704
10441988;513128395
10442025;980163358
10442044;500347506
10442056;500095914
10442232;514110899
10442284;504827715
10442388;505596334
10442395;500077568
10442757;507756002
10442775;980474710
10442827;502647981
10442829;507477740
10442869;508027470
10443000;510229050
10443010;513790896
10443027;503932680
10443041;503801771
10443050;B67513630
10443051;502942240
10443054;502120070
10443106;500165602
10443141;RGPD
10443144;500650870
10443176;500191360
10443178;506682048
10443184;517217023
10443197;508604460
10443236;500043256
10443261;507268903
10443278;501689168
10443288;DE815054796
10443299;508733138
10443311;508468612
10443318;502595442
10443351;512057478
10443431;510229050
10443444;516597108
10443505;RGPD
10443584;516341073
10443595;514353511
10443617;500243719
10443646;980622212
10443732;500216843
propriedade da Esprominho - Escola Profissional do Minho, Lda.;5396.91
10443787;RGPD
10443790;515990299
10443795;500087210
10443812;506206734
10443824;513009000
10443840;512025371
10443862;507002571
10443922;501402578
10443978;502338547
10443987;517856913
10444045;508272840
10444046;510501737
10444055;506037169
10444059;501172017
10444085;501955780
10444124;980711495
10444136;503047201
10444230;508107997
10444312;506802124
10444333;502611057
Profissional, ;5257.78
10444392;500170703
 edifÃ­cios do MunicÃ­pio de Cascais;50850
10444518;509550606
10444563;507124812
10444574;508348684
10444599;502693029
10444670;506761126
10444690;508669685
10444710;500087210
10444817;RGPD
10444826;502996323
10444919;514814721
10445009;509580564
10445052;501201572
10445076;512103380
10445107;501525882
10445238;501525882
10445290;505187299
10445294;508621569
10445378;505492962
10445480;RGPD
10445485;516196448
10445518;RGPD
10445534;500924260
10445553;RGPD
10445582;505477882
10445611;509684050
10445612;508538874
10445645;504230280
10446086;506093190
10446104;504061550
10446212;500758158
10446256;510688268
10446530;504092456
10446595;RGPD
10446607;506740447
10446626;503301205
10446703;505046547
10446756;507986504
10446762;509323600
10446890;513134387
10447093;504058398
10447170;502646802
10447540;503328340
10447578;509468276
10447696;504974106
10447778;508426936
10447835;505477882
10447864;RGPD
10447893;515577880
10447990;509238564
Esprominho â Escola Profissional do Minho;11364
propriedade da Escola Evaristo Nogueira, Lda.;3061.32
10448123;505477882
10448212;507072855
10448240;503502820
10448301;500440263
10448404;980369959
10448420;500233810
10448429;502832266
10448472;508107997
10448546;502248793
10448567;505792362
10448589;516677586
10448596;507570910
10448648;503531588
10448659;503497711
EDOC/2023/105037;32328
10448775;514873280
10448993;517366037
nan;19750
10449152;506662675
10449340;517223147
10449354;505161575
10449383;B82726415
10449402;511007930
10449446;504223933
10449482;502122625
10449579;500782016
10449595;RGPD
10449719;503378666
10449814;502563664
10449862;508662257
10450005;516273302
nan;29750
10450527;502942959
10450645;508284872
10450648;502029021
10450655;508107997
10450661;504272179
10450715;500684324
10450739;502266791
10450915;505154870
10450953;504223933
10450985;509397425
10451037;508107997
10451233;507979257
10451256;503301205
10451315;513770267
10451364;502711647
10451383;980655684
10451492;515937215
10451820;507235452
10452003;509258131
10452019;RGPD
10452157;505000083
10452167;502739266
10452168;502041285
10452178;510126634
10452236;513783040
10452317;503941620
10452327;511214600
10452426;RGPD
10452443;510819826
10452456;510138659
10452465;RGPD
10452471;500684324
10452655;510306802
10452811;502339497
10452852;505477882
nan;11122.02
10452939;516665227
10452940;500035911
10452999;515340189
nan;19664.5
observando as disposiÃ§Ãµes legais aplicÃ¡veis nes;4000
10453413;RGPD
10453454;RGPD
10453462;511023723
10453472;500233810
10453491;502916974
10453530;506288510
10453539;515022527
10453660;B85765766
10453699;517579286
10453717;504594214
10453829;516334654
10453872;502889845
10454063;506187071
10454088;514820853
10454127;514344652
10454134;RGPD
10454178;515538124
10454290;511266995
10455155;504864211
10455176;500669716
10455207;500174245
10455237;508469830
10455252;509027482
10455301;500697370
10455304;RGPD
10455354;503019461
10455390;RGPD
10455413;502248793
10455420;506658066
10455442;501506543
10455510;501326456
10455521;501476180
10455658;510761291
10455707;501476180
10455709;513890939
10455812;501476180
10455913;504911422
10455954;515127353
10456159;515726826
10456473;508622263
10456604;ES60892247
10456630;503934640
10456649;A-15148653
10456741;502456760
10456942;514338938
10457101;513481613
10457143;500686904
10457148;502190442
10457201;501506543
10457202;505349507
10457229;504818384
10457259;501169580
10457276;500226164
10457287;511268459
10457331;504615947
10457360;508074541
10457377;501689168
10457395;508415217
10457483;511013426
10457616;980249783
10457659;507925173
10457670;501412727
10457719;500730741
10457819;501516883
10458034;517478536
10458169;502124083
10458321;503650811
10458355;504466305
10458434;RGPD
10458472;513464247
10458492;514432152
10458500;510452973
10458556;500970602
10458573;500271518
10458609;504502735
10458676;515054305
10458822;504067940
10458953;500675252
10459014;RGPD
10459303;507756002
10459381;500293023
10459652;500087210
10459654;503439800
10460084;510307590
10460089;501524606
10460752;509035167
10460799;515669822
10461187;502380543
10462228;507925173
10463122;504297040
10463600;RGPD
10463670;RGPD
10464047;509014208
10464132;980023700
10464142;506706699
10464215;507925173
10464276;504036106
10464286;507436784
10464362;502893001
10464390;508107997
10464515;500162166
10464539;RGPD
10464586;513354255
10464591;500675252
nan;126314.25
10464766;504435302
10464829;503731765
10464831;509661831
10464917;505978890
10465056;500686599
10465065;501326456
10465082;502711337
10465093;501524339
10465146;505792362
10465211;500142459
10465261;504346091
10465328;504552686
10465362;RGPD
10465444;502054883
10465498;513253017
10465511;505567881
10465701;517895374
10465719;RGPD
10465781;504990926
10465799;500948208
10465813;RGPD
nan;5791.6
10465838;508112320
10465860;504223933
